"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000155008",336.351455027467,-0.581308910587548,0.104241834087389,-5.57654146894823,2.45347447728932e-08,7.95582226742107e-08,"APOOL","139322","apolipoprotein O like"
"ENSG00000145743",445.077186269799,0.520505545864664,0.0933617279499965,5.57514901763002,2.47318066071344e-08,8.01776556885427e-08,"FBXL17","64839","F-box and leucine rich repeat protein 17"
"ENSG00000138081",461.471590295102,-0.492453522301744,0.088337488720285,-5.57468329059101,2.47980591683388e-08,8.03728213455042e-08,"FBXO11","80204","F-box protein 11"
"ENSG00000124615",184.475662840575,-0.717763492617198,0.128818580778468,-5.57189411868736,2.51984557375491e-08,8.16506194452617e-08,"MOCS1","4337","molybdenum cofactor synthesis 1"
"ENSG00000185085",481.604907797252,0.475122514288238,0.0853139996774676,5.56910373542975,2.56053014519569e-08,8.29486863133881e-08,"INTS5","80789","integrator complex subunit 5"
"ENSG00000204839",44.4382768785375,1.52995323900921,0.274791639120043,5.56768482443108,2.58146204193186e-08,8.36063858593975e-08,"MROH6","642475","maestro heat like repeat family member 6"
"ENSG00000110721",146.591816241726,0.928539181743247,0.166788224906303,5.56717467474022,2.58902832261494e-08,8.38309950779416e-08,"CHKA","1119","choline kinase alpha"
"ENSG00000099331",3796.54887577163,-0.262405069027856,0.0471429286122023,-5.56615969250448,2.60414607975599e-08,8.42999469444773e-08,"MYO9B","4650","myosin IXB"
"ENSG00000170275",3164.59585128601,0.254989847679581,0.0458178865846312,5.56529047250105,2.61716083159245e-08,8.47006095643541e-08,"CRTAP","10491","cartilage associated protein"
"ENSG00000166788",130.889109566622,-0.855053229982693,0.153642709706368,-5.56520534958552,2.61843875732585e-08,8.47213241773495e-08,"SAAL1","113174","serum amyloid A like 1"
"ENSG00000138069",3689.17420722248,-0.266905761627332,0.0479616276705294,-5.56498548091051,2.62174238486365e-08,8.48075556642937e-08,"RAB1A","5861","RAB1A, member RAS oncogene family"
"ENSG00000114209",570.702061899224,0.464768249293143,0.0835289806350407,5.5641556470542,2.63424749909259e-08,8.51913203870169e-08,"PDCD10","11235","programmed cell death 10"
"ENSG00000158828",403.410558803924,-0.510709462278213,0.0917989086569313,-5.56335004141306,2.64644286956563e-08,8.55648836260241e-08,"PINK1","65018","PTEN induced kinase 1"
"ENSG00000158467",213.117141187481,-0.708911343989044,0.127465604457609,-5.56158931662859,2.67328799690882e-08,8.6411806217919e-08,"AHCYL2","23382","adenosylhomocysteinase like 2"
"ENSG00000011304",4308.87052130547,-0.256083800187854,0.0460466007633819,-5.56140509706206,2.67611194773395e-08,8.64820410944095e-08,"PTBP1","5725","polypyrimidine tract binding protein 1"
"ENSG00000174231",6503.34835329373,-0.242891725037056,0.0436802092635301,-5.56068135048642,2.68723450457993e-08,8.68203568227455e-08,"PRPF8","10594","pre-mRNA processing factor 8"
"ENSG00000198721",634.101543044903,-0.444714624194094,0.0800102979720731,-5.5582173228416,2.72543909814619e-08,8.8033273593331e-08,"ECI2","10455","enoyl-CoA delta isomerase 2"
"ENSG00000204131",31.0493388305082,-1.93774864397038,0.3486861233803,-5.5572863788931,2.74001007179381e-08,8.84824064516541e-08,"NHSL2","340527","NHS like 2"
"ENSG00000129667",122.176225636343,-0.882421751001011,0.158804998800058,-5.55663711891097,2.7502168897396e-08,8.87904247193033e-08,"RHBDF2","79651","rhomboid 5 homolog 2"
"ENSG00000159459",1030.34084090875,-0.352165241449648,0.0633845076063419,-5.55601447023644,2.76004001043426e-08,8.90859086721453e-08,"UBR1","197131","ubiquitin protein ligase E3 component n-recognin 1"
"ENSG00000092931",359.63789021655,0.560000725345536,0.100854288104177,5.55257228891531,2.81496245164726e-08,9.08237217073925e-08,"MFSD11","79157","major facilitator superfamily domain containing 11"
"ENSG00000149089",349.858721785555,0.535380229397911,0.0964205257800324,5.55255455274423,2.81524817248407e-08,9.08237217073925e-08,"APIP","51074","APAF1 interacting protein"
"ENSG00000177732",610.297539707636,-0.435604073397045,0.0784590517367769,-5.55199258408651,2.82431579129216e-08,9.10941290430851e-08,"SOX12","6666","SRY-box 12"
"ENSG00000162066",145.201211493161,0.814938284211617,0.146793254412193,5.55160581100876,2.83057300688008e-08,9.12737816882284e-08,"AMDHD2","51005","amidohydrolase domain containing 2"
"ENSG00000113595",425.452083636846,0.519917704685122,0.0936687464788892,5.55059957808125,2.84691492825275e-08,9.17784564977016e-08,"TRIM23","373","tripartite motif containing 23"
"ENSG00000122884",3598.58445620417,0.277719446706081,0.0500475588612334,5.54911074636253,2.87126263615771e-08,9.25409132090433e-08,"P4HA1","5033","prolyl 4-hydroxylase subunit alpha 1"
"ENSG00000136159",306.578299925756,-0.567694458610599,0.102313261412389,-5.54859116769253,2.87980706274198e-08,9.27937831327971e-08,"NUDT15","55270","nudix hydrolase 15"
"ENSG00000198046",127.889814194937,0.87048015079934,0.156887181227266,5.54844662253423,2.88218847845061e-08,9.28479926528766e-08,"ZNF667","63934","zinc finger protein 667"
"ENSG00000136826",201.271098738582,0.730371495532657,0.131705789797158,5.54547751209353,2.93153013234025e-08,9.4395267330547e-08,"KLF4","9314","Kruppel like factor 4"
"ENSG00000116005",2184.02332686267,-0.286117187033155,0.0515947501260183,-5.54547093133167,2.9316403985733e-08,9.4395267330547e-08,"PCYOX1","51449","prenylcysteine oxidase 1"
"ENSG00000130734",201.685781342506,-0.703577510095166,0.126880778993602,-5.54518592710283,2.93641974849331e-08,9.45262411524191e-08,"ATG4D","84971","autophagy related 4D cysteine peptidase"
"ENSG00000106399",94.9149033931253,-1.00511018146399,0.181328633691695,-5.54303068964241,2.97280733138837e-08,9.5674405077539e-08,"RPA3","6119","replication protein A3"
"ENSG00000115762",3236.73199056362,0.252879255978973,0.0456490542359842,5.53963844840477,3.03096746128539e-08,9.75225528604472e-08,"PLEKHB2","55041","pleckstrin homology domain containing B2"
"ENSG00000145715",2124.3129977841,0.289993360547156,0.0523526169248241,5.53923332932092,3.03798659908561e-08,9.77247227150765e-08,"RASA1","5921","RAS p21 protein activator 1"
"ENSG00000125037",935.552940639257,0.368718537539872,0.0665717408901122,5.53866449351991,3.04786893397441e-08,9.80188745303828e-08,"EMC3","55831","ER membrane protein complex subunit 3"
"ENSG00000185129",510.253283017227,-0.531783351318591,0.0960386719377198,-5.53717935274499,3.07381738897362e-08,9.88294421698079e-08,"PURA","5813","purine rich element binding protein A"
"ENSG00000141084",329.969666321117,-0.563305833800258,0.101734483323203,-5.53701965547589,3.07662035636735e-08,9.88956233622245e-08,"RANBP10","57610","RAN binding protein 10"
"ENSG00000134046",603.042324318423,-0.453501805044953,0.0819585544254274,-5.53330653797202,3.14249561842702e-08,1.00988692968661e-07,"MBD2","8932","methyl-CpG binding domain protein 2"
"ENSG00000113594",596.888678315902,-0.431254277014022,0.0779447473586927,-5.53282025573115,3.15122354927241e-08,1.0124468113555e-07,"LIFR","3977","LIF receptor alpha"
"ENSG00000161970",1228.09790832475,-0.363469188023273,0.0656961905712334,-5.53257631626554,3.15561069625862e-08,1.01361115520452e-07,"RPL26","6154","ribosomal protein L26"
"ENSG00000088812",1726.42018229207,-0.295390897446949,0.0534292304634757,-5.52863844162754,3.22725693543604e-08,1.03637395107499e-07,"ATRN","8455","attractin"
"ENSG00000169223",2338.65295884977,0.275394746161519,0.0498174380927063,5.52807925708727,3.23755790742084e-08,1.0394306049399e-07,"LMAN2","10960","lectin, mannose binding 2"
"ENSG00000213741",2266.57574136369,-0.303942468022461,0.0549843330315553,-5.5278013074748,3.24268999325748e-08,1.04082669140759e-07,"RPS29","6235","ribosomal protein S29"
"ENSG00000110628",215.199638483569,0.672730461178974,0.121704027788069,5.52759406081814,3.24652174849037e-08,1.04180482878592e-07,"SLC22A18","5002","solute carrier family 22 member 18"
"ENSG00000116455",411.998796148892,-0.522310481982975,0.0945116949576139,-5.52641111999122,3.26847720861004e-08,1.04859696339997e-07,"WDR77","79084","WD repeat domain 77"
"ENSG00000164402",1510.68955882169,-0.30597070451817,0.0553713805496253,-5.5257915096401,3.28003462714935e-08,1.05205071040323e-07,"SEPT8","23176","septin 8"
"ENSG00000177646",438.779113663647,-0.490714548240062,0.0888277613338561,-5.52433767182005,3.30730850688999e-08,1.06054252990132e-07,"ACAD9","28976","acyl-CoA dehydrogenase family member 9"
"ENSG00000112640",1062.69246285013,-0.363517883132602,0.0658042114575763,-5.52423431693213,3.30925578943006e-08,1.06091082295945e-07,"PPP2R5D","5528","protein phosphatase 2 regulatory subunit B'delta"
"ENSG00000124875",15.6239336094411,4.42697137554632,0.801381748899709,5.52417294457294,3.31041261629737e-08,1.06102558807099e-07,"CXCL6","6372","C-X-C motif chemokine ligand 6"
"ENSG00000083123",161.431018303348,-0.811739681436594,0.14694643040687,-5.52405171863666,3.3126987948075e-08,1.06127092042038e-07,"BCKDHB","594","branched chain keto acid dehydrogenase E1 subunit beta"
"ENSG00000172137",29.5611429312759,2.00485417375038,0.362932094657258,5.52404762010288,3.31277611509026e-08,1.06127092042038e-07,"CALB2","794","calbindin 2"
"ENSG00000164631",450.621962276388,0.511756354222996,0.0926937902760652,5.52093460305009,3.37201271738173e-08,1.07998728990268e-07,"ZNF12","7559","zinc finger protein 12"
"ENSG00000136238",4645.80436230466,-0.231912502072276,0.0420092492996746,-5.52051050514898,3.38016183701519e-08,1.08233629506354e-07,"RAC1","5879","Rac family small GTPase 1"
"ENSG00000103005",1260.6954853979,0.351104801313947,0.0636100971987498,5.51963944052656,3.39695945951696e-08,1.08745277274775e-07,"USB1","79650","U6 snRNA biogenesis phosphodiesterase 1"
"ENSG00000130202",2333.51898360669,-0.274941359055396,0.0498148226174579,-5.51926805334124,3.40414589000923e-08,1.08949074002657e-07,"NECTIN2","5819","nectin cell adhesion molecule 2"
"ENSG00000204941",184.122797408288,-0.80963226810237,0.146742510219272,-5.51736689588154,3.44116531747398e-08,1.10107342198722e-07,"PSG5","5673","pregnancy specific beta-1-glycoprotein 5"
"ENSG00000168040",186.557461728024,-0.789680207234487,0.143135974190638,-5.51699327649624,3.4484862215257e-08,1.10315014437149e-07,"FADD","8772","Fas associated via death domain"
"ENSG00000106799",822.221287210006,0.414723673825943,0.0751806190843927,5.51636417572462,3.46084731562233e-08,1.10683780510705e-07,"TGFBR1","7046","transforming growth factor beta receptor 1"
"ENSG00000025293",1020.41022807633,0.355192234819165,0.0643976096270003,5.51561209921435,3.4756811443991e-08,1.11131432257845e-07,"PHF20","51230","PHD finger protein 20"
"ENSG00000055163",326.554531564527,0.574901314057705,0.104255994631382,5.51432381505144,3.50123445465216e-08,1.11921530750156e-07,"CYFIP2","26999","cytoplasmic FMR1 interacting protein 2"
"ENSG00000144619",15.3158806933518,3.76343583850126,0.682662288108478,5.51288082564074,3.53007273288335e-08,1.12816232045613e-07,"CNTN4","152330","contactin 4"
"ENSG00000214160",793.643341002439,0.409461340782386,0.074298412630984,5.51103753475928,3.56724634082209e-08,1.13976824389702e-07,"ALG3","10195","ALG3, alpha-1,3- mannosyltransferase"
"ENSG00000084652",2674.28096752839,0.256887265353758,0.0466164125668786,5.51066140032145,3.57487834121338e-08,1.14193203771034e-07,"TXLNA","200081","taxilin alpha"
"ENSG00000175893",228.951291683711,-0.654655240976188,0.118809662601423,-5.51011783589013,3.58593558600738e-08,1.14518866201852e-07,"ZDHHC21","340481","zinc finger DHHC-type containing 21"
"ENSG00000109472",333.228671381223,0.56446741330213,0.102490867918735,5.50748983557925,3.63986419978703e-08,1.16213164186469e-07,"CPE","1363","carboxypeptidase E"
"ENSG00000170448",199.345319497835,-0.692870304127703,0.125840927039705,-5.50592180482816,3.67241521097001e-08,1.17224270204527e-07,"NFXL1","152518","nuclear transcription factor, X-box binding like 1"
"ENSG00000128951",392.309440984672,-0.538155939748567,0.0977582104015665,-5.50496922496797,3.69232763794517e-08,1.17831560997568e-07,"DUT","1854","deoxyuridine triphosphatase"
"ENSG00000084731",1094.82878127734,0.355045271187483,0.0645115625659976,5.5035912488441,3.72131781620161e-08,1.18728184565913e-07,"KIF3C","3797","kinesin family member 3C"
"ENSG00000008118",54.5906704338779,1.43348756406984,0.260554738873406,5.50167527279679,3.76199367010657e-08,1.1999711797876e-07,"CAMK1G","57172","calcium/calmodulin dependent protein kinase IG"
"ENSG00000110315",552.815499069617,-0.472991829725616,0.0859811013847211,-5.50111387395727,3.77399352991926e-08,1.20350977345468e-07,"RNF141","50862","ring finger protein 141"
"ENSG00000184182",221.156996035064,-0.676900135269405,0.123072394687836,-5.50001596203854,3.79756869361944e-08,1.21073709526292e-07,"UBE2F","140739","ubiquitin conjugating enzyme E2 F (putative)"
"ENSG00000091009",267.980501316593,-0.620568341701076,0.112831403311747,-5.49996121191971,3.79874805893617e-08,1.21082245545453e-07,"RBM27","54439","RNA binding motif protein 27"
"ENSG00000101343",583.238406867352,0.455255923794801,0.0827787514590523,5.49967130175912,3.80499889902651e-08,1.21252388140283e-07,"CRNKL1","51340","crooked neck pre-mRNA splicing factor 1"
"ENSG00000177706",1418.31048775869,-0.305867990971354,0.055639053471317,-5.49736150937641,3.85515861338003e-08,1.22821340136516e-07,"FAM20C","56975","FAM20C, golgi associated secretory pathway kinase"
"ENSG00000103148",679.56681433546,-0.418963522032582,0.0762225538290161,-5.49658206116275,3.87222945259689e-08,1.23335615322283e-07,"NPRL3","8131","NPR3 like, GATOR1 complex subunit"
"ENSG00000176946",586.132126270265,-0.428743316294232,0.0780170989596312,-5.49550447288586,3.89595068371883e-08,1.24061416881212e-07,"THAP4","51078","THAP domain containing 4"
"ENSG00000146414",258.362052611847,0.60864562865634,0.110757455981433,5.49530163240992,3.90043159592967e-08,1.24174334748653e-07,"SHPRH","257218","SNF2 histone linker PHD RING helicase"
"ENSG00000008952",2959.49027254798,0.254684280129395,0.0463510451839612,5.49468257120388,3.91413808843047e-08,1.24580834149373e-07,"SEC62","7095","SEC62 homolog, preprotein translocation factor"
"ENSG00000144218",891.732185109351,0.392859574033955,0.0715080637282728,5.49391989589877,3.93108853513319e-08,1.25090363976136e-07,"AFF3","3899","AF4/FMR2 family member 3"
"ENSG00000183671",14.5620913396255,-3.61292115264254,0.657659720274807,-5.49360260520876,3.93816126307204e-08,1.25259204115963e-07,"GPR1","2825","G protein-coupled receptor 1"
"ENSG00000176973",145.731884232914,0.842854441706513,0.153424869487525,5.49359725396439,3.93828065342765e-08,1.25259204115963e-07,"FAM89B","23625","family with sequence similarity 89 member B"
"ENSG00000158301",275.784696884518,-0.594157156011421,0.108207419865595,-5.49090955823019,3.9986908950162e-08,1.27150137581051e-07,"GPRASP2","114928","G protein-coupled receptor associated sorting protein 2"
"ENSG00000130477",27.3054820035534,2.05167805802668,0.373949042135391,5.48651775201996,4.09934244831161e-08,1.30319450451112e-07,"UNC13A","23025","unc-13 homolog A"
"ENSG00000203880",423.065004070168,0.514306136608046,0.0937448683595655,5.48623242645545,4.1059658511449e-08,1.30498775867209e-07,"PCMTD2","55251","protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2"
"ENSG00000143164",1521.95773451763,-0.329021984978837,0.0600075132485524,-5.48301316230221,4.1814189427812e-08,1.32865087076602e-07,"DCAF6","55827","DDB1 and CUL4 associated factor 6"
"ENSG00000083520",1294.62758932161,0.319455979543536,0.0582644371542808,5.48286390714864,4.18494959964119e-08,1.32945468984535e-07,"DIS3","22894","DIS3 homolog, exosome endoribonuclease and 3'-5' exoribonuclease"
"ENSG00000135829",3146.71765972185,-0.252353123584297,0.0460495219417911,-5.48003785801042,4.2523483744649e-08,1.35054258990059e-07,"DHX9","1660","DExH-box helicase 9"
"ENSG00000179104",93.1961334550927,1.11412005849456,0.203364210076833,5.47844705847522,4.29074924907212e-08,1.36224795475749e-07,"TMTC2","160335","transmembrane and tetratricopeptide repeat containing 2"
"ENSG00000144468",426.979967535902,-0.492412128520759,0.0898820413267541,-5.4784261822744,4.2912554153782e-08,1.36224795475749e-07,"RHBDD1","84236","rhomboid domain containing 1"
"ENSG00000085185",213.228948319164,-0.696900049689952,0.127252919735437,-5.47649555812811,4.33831659483147e-08,1.37685832765954e-07,"BCORL1","63035","BCL6 corepressor like 1"
"ENSG00000149499",499.682002027746,0.465661940019707,0.0850511474293569,5.47508121987989,4.37310987672521e-08,1.38756916824329e-07,"EML3","256364","echinoderm microtubule associated protein like 3"
"ENSG00000198931",980.28713470993,-0.363142378110107,0.0663333988521545,-5.47450280543422,4.38741691167808e-08,1.39177624602122e-07,"APRT","353","adenine phosphoribosyltransferase"
"ENSG00000132623",21.6310783038538,-2.34608227789626,0.428607157822165,-5.47373564598678,4.40646256375877e-08,1.39715491947703e-07,"ANKEF1","63926","ankyrin repeat and EF-hand domain containing 1"
"ENSG00000113838",113.489371670789,-0.901425483286058,0.164681970995736,-5.47373508973487,4.40647640241626e-08,1.39715491947703e-07,"TBCCD1","55171","TBCC domain containing 1"
"ENSG00000173163",246.860090710503,-0.633560147904697,0.115785442270411,-5.4718463347495,4.4537093872049e-08,1.41179398760992e-07,"COMMD1","150684","copper metabolism domain containing 1"
